title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
GCP Data Engineer (Lead),https://www.naukri.com/job-listings-gcp-data-engineer-lead-infogain-india-p-ltd-noida-8-to-11-years-240124500196,https://img.naukimg.com/logo_images/groups/v1/19656.gif,Infogain,https://www.naukri.com/infogain-jobs-careers-571,https://www.ambitionbox.com/reviews/infogain-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,884  Reviews,8-11 Yrs,Not disclosed,Noida,Strong expertise and hands-on experience in utilizing Informatica Cloud Data Quality to...,data cleansing,GCP,Analytical,Cloud,Data quality,Informatica,Quality tools,Troubleshooting,7 Days Ago
Manager- Business Strategy,https://www.naukri.com/job-listings-manager-business-strategy-olympus-medical-systems-india-gurugram-haryana-10-to-15-years-240124008990,https://img.naukri.com/logo_images/v3/1127154.gif,Olympus Medical Systems India,https://www.naukri.com/olympus-medical-systems-india-jobs-careers-1127154,https://www.ambitionbox.com/reviews/olympus-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,168  Reviews,10-15 Yrs,27.5-30 Lacs PA,"Gurugram, Haryana","Minimum education: Masters degree in Science, MBA preferred from Premier Institute. Goo...",Strategic Thinking,Analytical Skills,Strategic Planning,Strategic Business Planning,Business Analysis,Business Management Skills,Management,Business management,7 Days Ago
Lead Business Analyst -  Telecom Domain,https://www.naukri.com/job-listings-lead-business-analyst-telecom-domain-orange-business-services-gurugram-haryana-7-to-12-years-240124008591,https://img.naukimg.com/logo_images/groups/v1/283124.gif,Orange Business Services,https://www.naukri.com/orange-business-services-jobs-careers-278141,https://www.ambitionbox.com/reviews/orangebusiness-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.3,1190  Reviews,7-12 Yrs,Not disclosed,"Hybrid - Gurugram, Haryana",Role & responsibilities 8-12 years of relevant experienceWorked or currently working on...,Bss,Telecom OSS,Scrum,Business analyst,SQL,Agile Methodology,Telco,API,7 Days Ago
Senior Business Analyst- SAAS,https://www.naukri.com/job-listings-senior-business-analyst-saas-pitney-bowes-pbi-noida-uttar-pradesh-gurugram-haryana-delhi-ncr-5-to-10-years-240124007671,https://img.naukimg.com/logo_images/groups/v1/2095944.gif,Pitney Bowes (PBI),https://www.naukri.com/pitney-bowes-pbi-jobs-careers-2700948,https://www.ambitionbox.com/reviews/pitney-bowes-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,208  Reviews,5-10 Yrs,Not disclosed,"Hybrid - Noida, Uttar Pradesh, Gurugram, Haryana, Delhi / NCR","Work with business and engineering stakeholders, for crisp requirement gatheringsPrefer...",Business Analyst,Requirement Gathering,SAAS,Sprint,Backlog,Senior,Requirements,Business analysis,7 Days Ago
Analytics and Modeling Senior Manager,https://www.naukri.com/job-listings-analytics-and-modeling-senior-manager-accenture-solutions-pvt-ltd-gurgaon-gurugram-16-to-25-years-230124910006,https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,45798  Reviews,16-25 Yrs,Not disclosed,Gurgaon/Gurugram,Skill required: Reporting & Insights - Reporting AnalyticsDesignation: Analytics and Mo...,Business analysis,Business analytics,Machine learning,Business intelligence,Business operations,Management,Analysis,Intelligence,7 Days Ago
India Market Unit - RES - Digital Manufacturing - CNR - 07,https://www.naukri.com/job-listings-india-market-unit-res-digital-manufacturing-cnr-07-accenture-solutions-pvt-ltd-new-delhi-1-to-3-years-230124909059,https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,45798  Reviews,1-3 Yrs,Not disclosed,New Delhi,Educational qualifications: Masters degree in business administration (MBA) or post gra...,Business administration,Relationship management,digital transformation,Strategy consulting,Techno functional,Project planning,Project,Marketing,7 Days Ago
Senior Analyst Revenue Reconciliation,https://www.naukri.com/job-listings-senior-analyst-revenue-reconciliation-pricewaterhouse-coopers-private-limited-gurgaon-gurugram-2-to-6-years-230124502603,https://img.naukri.com/logo_images/v3/1428182.gif,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-676499,https://www.ambitionbox.com/reviews/pwc-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,6844  Reviews,2-6 Yrs,Not disclosed,Gurgaon/Gurugram,"CA- Inter, B.com / M.com / MBA Finance with strong accounting and communication skills,...",Analyst,TDS,Payroll,Data analysis,Reconciliation,Financial planning,Project accounting,Taxation,7 Days Ago
"Data Analyst, Global Support - Senior",https://www.naukri.com/job-listings-data-analyst-global-support-senior-siemens-limited-thane-1-to-5-years-230124502461,https://img.naukimg.com/logo_images/groups/v1/40604.gif,Siemens,https://www.naukri.com/siemens-jobs-careers-73816,https://www.ambitionbox.com/reviews/siemens-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,4154  Reviews,1-5 Yrs,Not disclosed,Thane,"Business intelligence team support including handling of Celonis reports, maintaining ...",Data Analyst,Business intelligence,Forecasting,Logistics,Data,Data analysis,Global,Intelligence,7 Days Ago
Data Analyst,https://www.naukri.com/job-listings-data-analyst-ericsson-india-global-services-pvt-ltd-patiala-4-to-12-years-230124502151,https://img.naukimg.com/logo_images/groups/v1/30928.gif,Ericsson,https://www.naukri.com/ericsson-jobs-careers-389,https://www.ambitionbox.com/reviews/ericsson-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,6544  Reviews,4-12 Yrs,Not disclosed,Patiala,"As  Data Analyst  , you will be in developing scientific methods, processes, and ...",Statistical analysis,Machine learning,Trend analysis,PLSQL,Data Analyst,Data mining,Business intelligence,Operations,7 Days Ago
"Sr. Manager, Asset Lead, Clinical Data Sciences",https://www.naukri.com/job-listings-sr-manager-asset-lead-clinical-data-sciences-pfizer-limited-chennai-15-to-17-years-230124502027,https://img.naukimg.com/logo_images/groups/v1/233602.gif,Pfizer,https://www.naukri.com/pfizer-jobs-careers-15878,https://www.ambitionbox.com/reviews/pfizer-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,1719  Reviews,15-17 Yrs,Not disclosed,Chennai,Bachelors Degree . 15+ years experience .  Work closely with department roles and cross...,CRO,Data management,Pharma,Project management,Data collection,Healthcare,data visualization,Management,7 Days Ago
Performance & Analytics Associate,https://www.naukri.com/job-listings-performance-analytics-associate-ameriprise-india-pvt-ltd-noida-1-to-3-years-230124501638,https://img.naukimg.com/logo_images/groups/v1/2735002.gif,Ameriprise Financial,https://www.naukri.com/ameriprise-financial-jobs-careers-753189,https://www.ambitionbox.com/reviews/ameriprise-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,92  Reviews,1-3 Yrs,Not disclosed,Noida,Required Qualifications Preferred Qualifications  1 to 3 years of experience working in...,Automation,Bloomberg,Analytical,Financial planning,Capital market,Asset management,RFP,Variance analysis,7 Days Ago
