title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Project Manager,https://www.naukri.com/job-listings-project-manager-machintel-pune-maharashtra-5-to-8-years-220124005327,,Machintel,https://www.naukri.com/machintel-jobs-careers-948492,https://www.ambitionbox.com/reviews/machintel-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.3,55  Reviews,5-8 Yrs,"60,000-1.25 Lacs PA","Hybrid - Pune, Maharashtra(Viman Nagar)","Bachelors degree in Marketing, Business, Project Management or a related fieldMasters d...",Analytical Skills,Planning Skills,Communication Skills,Time Management Skills,Organization Skills,Decision Making,Problem Solving,Strong Interpersonal Skills,8 Days Ago
Business Analyst with Scrum,https://www.naukri.com/job-listings-business-analyst-with-scrum-prithvi-technologies-pune-maharashtra-6-to-10-years-210723004904,,Prithvi Technologies,https://www.naukri.com/prithvi-technologies-jobs-careers-6318032,,,,6-10 Yrs,Not disclosed,Remote,Experience in being a Business Analyst / Scrum master in Web and Mobile product develop...,requirement gathering,Mobile Development,business analysis,scrum,agile,Analysis,Development,Requirements,12 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-globant-india-private-limited-pune-13-to-16-years-210124901141,https://img.naukimg.com/logo_images/groups/v1/1476368.gif,Globant,https://www.naukri.com/globant-jobs-careers-1972438,https://www.ambitionbox.com/reviews/globant-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,585  Reviews,13-16 Yrs,Not disclosed,Pune,"Negotiator Creatively pursues and effectively presents win-win scenarios for client, te...",Project management,Relationship management,Team management,Customer satisfaction,Billing,Agile,Client engagement,Logistics,10 Days Ago
Project Manager - Control Systems,https://www.naukri.com/job-listings-project-manager-control-systems-syncup-pune-8-to-11-years-190124502368,,Syncup,https://www.naukri.com/syncup-jobs-careers-123920965,,,,8-11 Yrs,Not disclosed,Pune,Ensuring the project is delivered in a cost effective and timely manner meeting . the r...,Fabrication,Manager Quality Assurance,Sales,System design,Cost estimation,Management,Resource planning,Technical support,11 Days Ago
Project Manager Senior,https://www.naukri.com/job-listings-project-manager-senior-crif-solutions-private-limited-pune-10-to-12-years-190124502144,,Crif Solutions,https://www.naukri.com/crif-solutions-jobs-careers-5084482,https://www.ambitionbox.com/reviews/crif-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,100  Reviews,10-12 Yrs,Not disclosed,Pune,"MBA - Finance, Risk and Certifications in Project Management is a plus . 10+ years in B...",Computer science,Bfsi,Project management,Underwriting,Collection management,Manager Technology,Business process management,cxo,11 Days Ago
Project Manager Senior,https://www.naukri.com/job-listings-project-manager-senior-crif-solutions-private-limited-pune-5-to-8-years-190124502143,,Crif Solutions,https://www.naukri.com/crif-solutions-jobs-careers-5084482,https://www.ambitionbox.com/reviews/crif-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,100  Reviews,5-8 Yrs,Not disclosed,Pune,". Education : Bachelor s degree in computer science, Information Technology, Business A...",PMP,Team management,Manager Quality Assurance,Project management,Software development life cycle,Project planning,Resource management,Risk management,11 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-coastglobal-systems-pune-maharashtra-7-to-10-years-190124008495,,Coastglobal Systems,https://www.naukri.com/coastglobal-systems-jobs-careers-123777022,,,,7-10 Yrs,12-18 Lacs PA,Remote,"Proficiency in Microsoft Office programs including Excel, Word, PowerPoint, and MS-Proj...",Team Management,Tool & Die Making,MS Project,Project Management,Plastics Engineering,AutoCAD,DFM,Injection Moulding,12 Days Ago
Technical Project Manager,https://www.naukri.com/job-listings-technical-project-manager-hummingbird-web-solutions-pune-6-to-10-years-190124006767,https://www.naukri.com/hotjobs/images/v3/hummingbird_may22.gif,Hummingbird Web Solutions,https://www.naukri.com/hummingbird-web-solutions-jobs-careers-1578124,https://www.ambitionbox.com/reviews/hummingbird-web-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,44  Reviews,6-10 Yrs,7-17 Lacs PA,Pune(Baner),We are seeking an experienced and technically proficient Technical Project Manager to ...,Communication Skills,IT Program Management,Project Delivery,IT Delivery Management,Laravel,IT Project Management,Management,Project management,12 Days Ago
Technical Programme Manager,https://www.naukri.com/job-listings-technical-programme-manager-tarento-technologies-pvt-ltd-pune-8-to-13-years-170124500772,https://img.naukimg.com/logo_images/groups/v1/4632583.gif,Tarento Technologies,https://www.naukri.com/tarento-technologies-jobs-careers-626851,https://www.ambitionbox.com/reviews/tarento-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,88  Reviews,8-13 Yrs,Not disclosed,Pune,Candidate should have experience of 8+ year in software domain . Should have 4+ years o...,TPM,Access management,Techno functional,Project management,Test management,Project coordination,UAT,Project planning,13 Days Ago
AWP IT Analyst,https://www.naukri.com/job-listings-awp-it-analyst-air-products-pune-5-to-10-years-170124500743,https://img.naukimg.com/logo_images/groups/v1/4805659.gif,Air Products,https://www.naukri.com/air-products-jobs-careers-3125044,https://www.ambitionbox.com/reviews/prodair-air-products-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,69  Reviews,5-10 Yrs,Not disclosed,Pune,"Deep, technical understanding of AWP systems, processes, and data needs, and must be in...",Procurement,Product management,IT Analyst,Automation,EPC,Autodesk,Engineering Design,Document management,13 Days Ago
Agile Project Manager,https://www.naukri.com/job-listings-agile-project-manager-deepintent-pune-1-to-3-years-170124500636,https://img.naukimg.com/logo_images/groups/v1/3865756.gif,Deepintent,https://www.naukri.com/deepintent-jobs-careers-4730908,https://www.ambitionbox.com/reviews/deepintent-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3,2  Reviews,1-3 Yrs,Not disclosed,Pune,"Lead and support scrum teams in adapting Agile values, principles, and practices to ...",Conflict resolution,Project management,Pharma,Software development life cycle,product life cycle,Healthcare,Scrum,Agile methodology,13 Days Ago
Project Manager (IT Infrastructure),https://www.naukri.com/job-listings-project-manager-it-infrastructure-accelya-kale-solutions-ltd-pune-10-to-12-years-170124500408,,Accelya Kale Solutions Ltd,https://www.naukri.com/accelya-kale-solutions-jobs-careers-988316,https://www.ambitionbox.com/reviews/accelya-kale-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,271  Reviews,10-12 Yrs,Not disclosed,Pune,"As a Project Manager, you will lead full project life cycle management. You will be r...",Computer science,PMP,Networking,Project management,Information security,Agile,Project planning,Visio,13 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-trask-pune-5-to-7-years-170124500245,,Trask,https://www.naukri.com/trask-jobs-careers-124036586,,,,5-7 Yrs,Not disclosed,Pune,"Qualifications: - Bachelors degree in project management, business administration, or a...",Administration,Manager Quality Assurance,Team management,Project management,Risk assessment,Resource allocation,Manager Quality Control,Resource management,13 Days Ago
Deputy Manager - Project Development,https://www.naukri.com/job-listings-deputy-manager-project-development-renew-private-limited-pune-maharashtra-5-to-10-years-170124011307,https://img.naukimg.com/logo_images/groups/v1/4622859.gif,ReNew Private Limited,https://www.naukri.com/renew-power-jobs-careers-1123830,https://www.ambitionbox.com/reviews/renew-solar-power-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.3,761  Reviews,5-10 Yrs,8-15 Lacs PA,"Pune, Maharashtra",Preferred candidate profile Candidates with relevant experience into Project Developmen...,HOTO,Regulatory Compliances,Project Development,Open access,Project Monitoring,Management,Regulatory,Monitoring,13 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-thermax-babcock-wilcox-energy-solutions-limited-pune-maharashtra-7-to-10-years-170124007545,https://img.naukimg.com/logo_images/groups/v1/2500.gif,Thermax Babcock & Wilcox Energy Solutions Limited,https://www.naukri.com/thermax-jobs-careers-1261,https://www.ambitionbox.com/reviews/thermax-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,2844  Reviews,7-10 Yrs,Not disclosed,"Pune, Maharashtra",Incorporate the changes in the project as per requirement,Boiler,MS Project,Primavera,Customer Management,Techno-commercial,Microsoft,Project management,Management,14 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-sydac-simulation-technologies-pune-7-to-12-years-170124005367,https://www.naukri.com/hotjobs/images/v3/Sydac_Dec23.gif,Sydac Simulation Technologies,https://www.naukri.com/sydac-simulation-technologies-jobs-careers-5659542,https://www.ambitionbox.com/reviews/sydac-simulation-technologies-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.2,12  Reviews,7-12 Yrs,Not disclosed,Hybrid - Pune,"Certification in PMP/ Agile / Prince . Provide support for Tendering, R & D, Warranty a...",Agile Methodology,project management,PMP,Prince2,management,Project Planning,Delivery Management,Delivery,14 Days Ago
Proposal & Project Engineer - MRO and Spares,https://www.naukri.com/job-listings-proposal-project-engineer-mro-and-spares-emerson-innovation-center-pune-1-to-3-years-160124500983,https://img.naukimg.com/logo_images/groups/v1/2373670.gif,Emerson,https://www.naukri.com/emerson-jobs-careers-7118,https://www.ambitionbox.com/reviews/emerson-electric-co-dot-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,378  Reviews,1-3 Yrs,Not disclosed,Pune,Highly skilled communicator with the ability to form and maintain good relationships in...,Analytical skills,MIS reporting,management information system,Front end,Networking,Project management,Equity,Instrumentation,14 Days Ago
CA Fully qualified + Statutory Audit and Reporting with IFRS & GAAP,https://www.naukri.com/job-listings-ca-fully-qualified-statutory-audit-and-reporting-with-ifrs-gaap-fis-pune-maharashtra-1-to-3-years-160124008423,https://img.naukimg.com/logo_images/groups/v1/21746.gif,FIS,https://www.naukri.com/fis-jobs-careers-17489,https://www.ambitionbox.com/reviews/fidelity-national-information-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,4869  Reviews,1-3 Yrs,8-10 Lacs PA,Remote,"Throughout the industry there is mounting pressure on organizations to do more, requiri...",Stat Audit,Stat reporting,Statutory audit,Reporting,IFRS Reporting,IFRS,Auditing,Stat,14 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-iprogrammer-solutions-pune-maharashtra-4-to-7-years-160124005031,https://www.naukri.com/hotjobs/images/v3/iprogapr15.gif,iProgrammer Solutions,https://www.naukri.com/iprogrammer-solutions-jobs-careers-170046,https://www.ambitionbox.com/reviews/iprogrammer-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,83  Reviews,4-7 Yrs,Not disclosed,"Pune, Maharashtra(Senapati Bapat Road)",Bachelors degree in computer science or related fieldPMP certification is a plus. Exper...,PMP,Project Management,IT Project Management,Sprint Planning,Agile,Sprint Review,Requirement Analysis,IT Projects,15 Days Ago
Sr. Mobile Application Developer- React native,https://www.naukri.com/job-listings-sr-mobile-application-developer-react-native-delta-global-allied-limited-pune-maharashtra-3-to-6-years-131123003024,https://img.naukimg.com/logo_images/groups/v1/8786559.gif,Delta Digitech,https://www.naukri.com/delta-digitech-jobs-careers-971760,,,,3-6 Yrs,8-18 Lacs PA,"Pune, Maharashtra",Requirements: Bachelors in Computer Science or related fieldProficient in RESTful APIs ...,mobile application developement,android,iOS,react Native,Ui/Ux,Application Development,RESTful API,React Native Apps,12 Days Ago
Python Developer,https://www.naukri.com/job-listings-python-developer-pharmaace-innovations-pune-maharashtra-3-to-5-years-131023009853,,Pharmaace Innovations,https://www.naukri.com/pharmaace-innovations-jobs-careers-1260458,,,,3-5 Yrs,Not disclosed,"Pune, Maharashtra","Bachelors degree in Computer Science, Engineering, or a related fieldExperience with da...",Python,Azure,Tableau,SQL Azure,AWS,Python Development,Development,SQL,11 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-opus-consulting-solutions-pune-maharashtra-14-to-18-years-111223003362,https://www.naukri.com/hotjobs/images/v3/Sop_jun21.gif,Opus Consulting Solutions,https://www.naukri.com/opus-consulting-solutions-jobs-careers-18685,https://www.ambitionbox.com/reviews/opus-software-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,80  Reviews,14-18 Yrs,Not disclosed,"Hybrid - Pune, Maharashtra",Report delivery status to customers as a part of bi-weekly review connects and develop ...,PMP,Delivery Management,Project management,Delivery,Project,Management,,,12 Days Ago
Senior Developer / Tech Lead - Java,https://www.naukri.com/job-listings-senior-developer-tech-lead-java-opus-consulting-solutions-pune-maharashtra-5-to-10-years-111223001361,https://www.naukri.com/hotjobs/images/v3/Sop_jun21.gif,Opus Consulting Solutions,https://www.naukri.com/opus-consulting-solutions-jobs-careers-18685,https://www.ambitionbox.com/reviews/opus-software-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,80  Reviews,5-10 Yrs,Not disclosed,"Hybrid - Pune, Maharashtra",BASIC QUALIFICATIONS: . Bachelors Degree in Computer Science or related field A minimum...,Java,Microservices,spring,spring boot,Technical analysis,Development,Boot,Senior,12 Days Ago
Assistant Project Manager,https://www.naukri.com/job-listings-assistant-project-manager-shades-of-web-pune-maharashtra-0-to-2-years-090124010825,,Shades Of Web,https://www.naukri.com/shades-of-web-jobs-careers-4212576,https://www.ambitionbox.com/reviews/shades-of-web-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,5  Reviews,0-2 Yrs,Not disclosed,"Hybrid - Pune, Maharashtra","Bachelors degree in Computer Science, Business, or a related fieldCertified Scrum Maste...",Scrum Agile Development Methodology,Project Management,Scrum,Project,Management,Development Methodologies,Agile Development Methodology,Development,21 Days Ago
Technical Project Manager,https://www.naukri.com/job-listings-technical-project-manager-datametica-pune-maharashtra-10-to-20-years-021123008464,https://www.naukri.com/hotjobs/images/v3/Dmetic_May21.gif,Datametica,https://www.naukri.com/datametica-jobs-careers-1632778,https://www.ambitionbox.com/reviews/datametica-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,286  Reviews,10-20 Yrs,Not disclosed,"Pune, Maharashtra",Technical Project Manager - Data WarehousingLocation -Pune | Experience - 10+ YearsRes...,Cloud,Data Warehousing,Informatica,ETL,AZURE,Kanban,Waterfall,GCP,8 Days Ago
Php Developer,https://www.naukri.com/job-listings-php-developer-dynamisch-pune-maharashtra-4-to-9-years-170124007436,https://img.naukimg.com/logo_images/groups/v1/4091090.gif,Dynamisch,https://www.naukri.com/dynamisch-jobs-careers-4922138,https://www.ambitionbox.com/reviews/dynamisch-it-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.6,22  Reviews,4-9 Yrs,Not disclosed,"Hybrid - Pune, Maharashtra",Understanding of project development methodologies like RUP is preferredProficient know...,MySQL,PHP,React.Js,Laravel,API,MVC,Codeigniter,PHP Development,14 Days Ago
Agile Project Manager - Embedded Software,https://www.naukri.com/job-listings-agile-project-manager-embedded-software-fisker-inc-hyderabad-secunderabad-pune-7-to-12-years-120124501368,,Fisker,https://www.naukri.com/fisker-jobs-careers-6943078,https://www.ambitionbox.com/reviews/fisker-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,5  Reviews,7-12 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune",The Agile Project Manager (APM) - Embedded Software will be part of the Embedded El...,Interpersonal skills,agile project management,Social media,Scrum,Agile methodology,Risk management,JIRA,Automotive,18 Days Ago
Entrepreneurship Development Program Manager,https://www.naukri.com/job-listings-entrepreneurship-development-program-manager-wadhwani-foundation-new-delhi-delhi-ahmedabad-mumbai-all-areas-6-to-10-years-150124003488,,Wadhwani Foundation,https://www.naukri.com/wadhwani-foundation-jobs-careers-4381312,,,,6-10 Yrs,Not disclosed,"Hybrid - New Delhi, Delhi, Ahmedabad, Mumbai (All Areas)","The incumbent will apply strong research, collaboration and management skills and ensur...",Relationship Development,Program Management,Entrepreneurship Development,Team Management,Training Programs,Program Delivery,startup incubation,Analytical Skills,16 Days Ago
Senior Project Manager,https://www.naukri.com/job-listings-senior-project-manager-jibe-development-services-navi-mumbai-maharashtra-chennai-tamil-nadu-8-to-11-years-030124006642,https://img.naukimg.com/logo_images/groups/v1/4604469.gif,Jibe Development Services,https://www.naukri.com/jibe-development-services-jobs-careers-1807410,https://www.ambitionbox.com/reviews/jibe-development-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.1,53  Reviews,8-11 Yrs,Not disclosed,"Navi Mumbai, Maharashtra, Chennai, Tamil Nadu",Role & responsibilities  Must be fully involved in assigned IT Projects to Coordinate w...,Mockups,ERP Implementation,Project Manager,Shipping Line,software,Line,ERP,Senior,28 Days Ago
Career opportunity : Technical / Techno-Functional Project  Manager,https://www.naukri.com/job-listings-career-opportunity-technical-techno-functional-project-manager-aurionpro-navi-mumbai-10-to-20-years-271223006622,https://img.naukimg.com/logo_images/groups/v1/4581789.gif,Aurionpro,https://www.naukri.com/aurionpro-jobs-careers-1322,https://www.ambitionbox.com/reviews/aurionpro-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,317  Reviews,10-20 Yrs,Not disclosed,Navi Mumbai,"Dear Candidate, Greetings from AurionPro Solutions Ltd.!!!This is with reference to you...",Project management,Java,SDLC Process,Project Scheduling,Stakeholder Management,Scheduling,Career development,Process,21 Days Ago
Client Solution Lead / Project Manager,https://www.naukri.com/job-listings-client-solution-lead-project-manager-fractal31-mumbai-maharashtra-7-to-12-years-200124005148,,Fractal31,https://www.naukri.com/fractal31-jobs-careers-6737755,https://www.ambitionbox.com/reviews/fractal31-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,2  Reviews,7-12 Yrs,9-15 Lacs PA,Remote,Flawless execution of the Project in-scope deliverables ensuring premium quality within...,Product Management,Product Implementation,Project Management,Requirement Gathering,Deployment,Program Management,Product Support,UAT,11 Days Ago
Manager - Planning & Controlling - Real Estate Industry,https://www.naukri.com/job-listings-manager-planning-controlling-real-estate-industry-sejal-realty-mumbai-maharashtra-mumbai-suburban-maharashtra-mumbai-all-areas-7-to-12-years-190124010190,,Sejal Realty,https://www.naukri.com/sejal-intelligent-facade-solutions-jobs-careers-6585780,,,,7-12 Yrs,8-12 Lacs PA,"Mumbai, Maharashtra(Ashok Nagar Kandivali), Mumbai Suburban, Maharashtra, Mumbai (All Areas)","Establishing controls and operating policies that identify, monitor, and mitigate risk ...",Project Planning & Control,Planning & Controlling,Project Control,Project Planning,Manager Planning,Planning And Analysis,Budget Analysis,Primavera Project Planner,11 Days Ago
Solution Architect,https://www.naukri.com/job-listings-solution-architect-autoplant-systems-navi-mumbai-maharashtra-7-to-10-years-190124009903,https://img.naukimg.com/logo_images/groups/v1/4581881.gif,Autoplant Systems,https://www.naukri.com/autoplant-systems-jobs-careers-890606,https://www.ambitionbox.com/reviews/autoplant-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,51  Reviews,7-10 Yrs,8-15 Lacs PA,"Navi Mumbai, Maharashtra","Lead IT n BPR projects, demonstrating proficiency in converting business Take responsib...",Solution Architecting,ERP,digitization,implementation,IOT technology,BPR projects,Digital Transformation,Data Analytics,11 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-neuronimbus-software-services-gurgaon-gurugram-delhi-ncr-mumbai-all-areas-5-to-8-years-180822001597,https://img.naukimg.com/logo_images/groups/v1/4187400.gif,Neuronimbus Software Services,https://www.naukri.com/neuronimbus-services-jobs-careers-5030538,https://www.ambitionbox.com/reviews/neuronimbus-software-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.6,54  Reviews,5-8 Yrs,Not disclosed,"Hybrid - Gurgaon/Gurugram, Delhi / NCR, Mumbai (All Areas)",Hands-on project management experience of full delivery lifecycle (must) from starting ...,Scrum Agile Development Methodology,project management,project delivery,resource management,Agile Methodology,Technology Solutions,Delivery,Technology,29 Days Ago
Asst. Project Manager - Software Development & Implementation,https://www.naukri.com/job-listings-asst-project-manager-software-development-implementation-d2k-technologies-navi-mumbai-maharashtra-7-to-12-years-151223005825,https://img.naukimg.com/logo_images/groups/v1/3821936.gif,D2K Technologies,https://www.naukri.com/d2k-technologies-jobs-careers-53326,https://www.ambitionbox.com/reviews/d2k-technologies-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.4,73  Reviews,7-12 Yrs,Not disclosed,"Navi Mumbai, Maharashtra",Communicating with stakeholders regarding project needs and goals. 6. Contributing to t...,Communication Skills,Time Management,Client Training,Organization Skills,Leadership Skills,Presentation Skills,Written Communication,Planning Skills,15 Days Ago
Technical Project Manager- Software Development & Implementation,https://www.naukri.com/job-listings-technical-project-manager-software-development-implementation-d2k-technologies-navi-mumbai-maharashtra-7-to-12-years-151223005688,https://img.naukimg.com/logo_images/groups/v1/3821936.gif,D2K Technologies,https://www.naukri.com/d2k-technologies-jobs-careers-53326,https://www.ambitionbox.com/reviews/d2k-technologies-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.4,73  Reviews,7-12 Yrs,Not disclosed,"Navi Mumbai, Maharashtra",Handle multiple key implementation projects in parallel. Manage relationships with vari...,Communication Skills,End To End Implementation,Team Management Skills,Project Implementation,Project Planning,Software Development Life Cycle,Automation Tools,Project Management,15 Days Ago
Senior Project Manager,https://www.naukri.com/job-listings-senior-project-manager-mace-group-mumbai-7-to-13-years-150124500353,,Mace,https://www.naukri.com/mace-jobs-careers-943088,https://www.ambitionbox.com/reviews/mace-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.2,29  Reviews,7-13 Yrs,Not disclosed,Mumbai,". About you . Bachelors degree in civil . Determines and arranges project management, t...",Procurement,Construction,Program management,Project management,Quality systems,Service excellence,MEP,HTTP,15 Days Ago
Project Manager - MEP,https://www.naukri.com/job-listings-project-manager-mep-mace-group-mumbai-7-to-13-years-150124500352,,Mace,https://www.naukri.com/mace-jobs-careers-943088,https://www.ambitionbox.com/reviews/mace-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.2,29  Reviews,7-13 Yrs,Not disclosed,Mumbai,. About you . Bachelors degree in electrical / mechanicalExperience in leading MEPF ser...,Performance management,Value engineering,Schema,HTTP,Project Manager Mep,Management,Continuous improvement,Project delivery,15 Days Ago
Assistant Planning Manager,https://www.naukri.com/job-listings-assistant-planning-manager-mace-group-mumbai-4-to-9-years-150124500349,,Mace,https://www.naukri.com/mace-jobs-careers-943088,https://www.ambitionbox.com/reviews/mace-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.2,29  Reviews,4-9 Yrs,Not disclosed,Mumbai,. About you . Bachelors degree in civilExperience in planning and scheduling of any pro...,Procurement,Program management,Project management,Consulting,Schema,Scheduling,HTTP,Document management,15 Days Ago
Senior Engagement Manager,https://www.naukri.com/job-listings-senior-engagement-manager-quantiphi-analytics-solutions-pvt-ltd-mumbai-4-to-7-years-150124500150,https://img.naukimg.com/logo_images/groups/v1/4621099.gif,Quantiphi Analytics Solutions,https://www.naukri.com/quantiphi-analytics-solutions-jobs-careers-1879700,https://www.ambitionbox.com/reviews/quantiphi-analytics-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.1,595  Reviews,4-7 Yrs,Not disclosed,Mumbai,"Travel to customer sites, conferences, and other related events as required. Experience...",Team management,Data management,Conflict resolution,GCP,Analytical,Scope management,Risk management,Project delivery,15 Days Ago
Assistant Manager - Project Management Office,https://www.naukri.com/job-listings-assistant-manager-project-management-office-vibgyor-group-of-schools-mumbai-suburban-maharashtra-4-to-5-years-150124003340,https://img.naukimg.com/logo_images/groups/v1/68476.gif,Vibgyor Group of Schools,https://www.naukri.com/vibgyor-group-of-schools-jobs-careers-88740,https://www.ambitionbox.com/reviews/vibgyor-high-school-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,903  Reviews,4-5 Yrs,Not disclosed,"Mumbai Suburban, Maharashtra",Qualification: . Any bachelors degree / Graduation Degree / Certified in business manag...,Governance Templates,MS office,Microsoft,Assistance,Office,Governance,Template,Project management,16 Days Ago
Senior Project Manager -Ajmera  Group- Malad- Mumbai,https://www.naukri.com/job-listings-senior-project-manager-ajmera-group-malad-mumbai-ajmera-realty-infra-india-ltd-mumbai-maharashtra-mumbai-suburban-maharashtra-mumbai-all-areas-15-to-24-years-140722011012,https://img.naukimg.com/logo_images/groups/v1/9969846.gif,Ajmera Realty  Infra India Ltd,https://www.naukri.com/ajmera-realty-infra-india-jobs-careers-1487808,https://www.ambitionbox.com/reviews/ajmera-realty-and-infra-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.4,70  Reviews,15-24 Yrs,Not disclosed,"Mumbai, Maharashtra, Mumbai Suburban, Maharashtra, Mumbai (All Areas)","Project Planning, Estimation, Precasting, Contracts, Billing, RCC, Mivan shuttering Fin...",Finishing Work,precasting,pre project Planning,project Management,project planning,High Rise Building,Project Engineering,Civil Project Management,13 Days Ago
Internal Coordination Lead/Manager_Mahape_Immediate Joinee,https://www.naukri.com/job-listings-internal-coordination-lead-manager-mahape-immediate-joinee-premier-info-assists-navi-mumbai-maharashtra-10-to-15-years-131223007166,https://img.naukimg.com/logo_images/groups/v1/158588.gif,Premier Info Assists,https://www.naukri.com/premier-info-assists-jobs-careers-1961964,https://www.ambitionbox.com/reviews/premier-info-assists-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,51  Reviews,10-15 Yrs,12-16 Lacs PA,"Navi Mumbai, Maharashtra",Office Timing : 10 am to 8 or max 8:30 pm IST (Female) 11am to 9 pm /12 pm to 10pm(Male...,Project Administration,Project Monitoring,Project Management,Project Coordination,Coordination,Management,Monitoring,Project,29 Days Ago
Innovation Project Manager,https://www.naukri.com/job-listings-innovation-project-manager-carbon-clean-mumbai-3-to-8-years-120124501437,,Carbon Clean,https://www.naukri.com/carbon-clean-jobs-careers-6523330,https://www.ambitionbox.com/reviews/carbon-clean-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,2  Reviews,3-8 Yrs,Not disclosed,Mumbai,. 3+ years experience as a Project Manager or similar role . Bachelors degree in engine...,Engineering services,PMP,Time management,Project management,Banking,Agile,Healthcare,Management,18 Days Ago
Project Coordinator,https://www.naukri.com/job-listings-project-coordinator-edif-group-mumbai-1-to-5-years-120124501308,,Edif Group,https://www.naukri.com/edif-group-jobs-careers-3333230,,,,1-5 Yrs,Not disclosed,Mumbai,. Education - Bachelors Degree in Engineering General CLIENT INTIMACY - Embrace interna...,Procurement,Engineering consultancy,Project Coordinator,Project development,Inspection,Site supervision,HSE,Product testing,18 Days Ago
Manager - IT,https://www.naukri.com/job-listings-manager-it-rpg-communications-holdings-pvt-ltd-mumbai-3-to-10-years-110124501111,,RPG Communications Holdings,https://www.naukri.com/rpg-communications-holdings-jobs-careers-3620586,,,,3-10 Yrs,Not disclosed,Mumbai,"Should be able to Design, Configure, Develop and implement SAP Basis module   Desig...",Change management,project support,SAP MM,Project management,RPG,SAP Basis,Project planning,VB,19 Days Ago
