title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Design Engineer,https://www.naukri.com/job-listings-design-engineer-technofab-industries-pune-2-to-5-years-250124007659,,Technofab Industries,https://www.naukri.com/technofab-industries-jobs-careers-989388,https://www.ambitionbox.com/reviews/technofab-industries-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,5  Reviews,2-5 Yrs,3.25-5 Lacs PA,Pune(Dhayari +1),Collaborate with the procurement team to ensure the availability of required materialsP...,AutoCAD,Sheet Metal Design,Bom Preparation,3D Modeling,Solid Works,2D Modeling,Bom,3D Model,6 Days Ago
Mainteanance Officer For Pharma Formulation Plant,https://www.naukri.com/job-listings-mainteanance-officer-for-pharma-formulation-plant-veko-care-pune-maharashtra-2-to-4-years-250124005072,,Veko Care,https://www.naukri.com/veko-care-jobs-careers-3208734,https://www.ambitionbox.com/reviews/veko-care-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,2.9,49  Reviews,2-4 Yrs,2-3 Lacs PA,"Pune, Maharashtra(Ranjangaon)",Fresher ITI Electrical/ Diploma Electrical candidates can also applyRole & responsibili...,ITI Electrical,Utility Maintenance,Preventive Maintenance,Maintenance,Pharmaceutical,Utility,Plant,Electricals,6 Days Ago
Research analyst,https://www.naukri.com/job-listings-research-analyst-gps-renewables-pune-1-to-4-years-240124500897,,GPS Renewables,https://www.naukri.com/gps-20renewables-jobs-careers-2520804,https://www.ambitionbox.com/reviews/gps-renewables-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,37  Reviews,1-4 Yrs,Not disclosed,Pune,GPS Renewables is looking for Research analyst to join our dynamic team and embark on...,Sales,Senior management,Data collection,Market research,Research Analyst,Research,Analysis,Data,7 Days Ago
Embedded Developer,https://www.naukri.com/job-listings-embedded-developer-electropneumatics-hydraulics-pune-maharashtra-5-to-8-years-240124008532,https://www.naukri.com/hotjobs/images/v3/electro_june19.gif,ELECTROPNEUMATICS & HYDRAULICS,https://www.naukri.com/electropneumatics-hydraulics-jobs-careers-610943,https://www.ambitionbox.com/reviews/electropneumatics-and-hydraulics-i-pvt-dot-ltd-dot-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,178  Reviews,5-8 Yrs,Not disclosed,"Pune, Maharashtra",Preferred candidate profile . BE with exposure to embedded software development for cha...,Electrical Vehicles,c++,Drives,Servo Drives,Embedded Software Development,RTOS,c,QT,7 Days Ago
Mechanical Design Engineer,https://www.naukri.com/job-listings-mechanical-design-engineer-fourfront-pvt-ltd-pimpri-chinchwad-maharashtra-pune-chakan-3-to-5-years-240124005794,,FourFront Pvt Ltd,https://www.naukri.com/fourfront-jobs-careers-4308846,https://www.ambitionbox.com/reviews/fourfront-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,6  Reviews,3-5 Yrs,Not disclosed,"Pimpri-Chinchwad, Maharashtra, Pune(Chakan), Chakan",Preferred candidate profile : . Bachelors degree / Diploma in Mechanical / Tool and Die...,AutoCAD,Creo Parametric,Tool Making,Communication Skills,Die Making,Tool Design,MS Office,Problem Solving Skills,7 Days Ago
Sr. Design Engineer,https://www.naukri.com/job-listings-sr-design-engineer-tata-technologies-ltd-pune-6-to-8-years-150124501336,https://img.naukimg.com/logo_images/groups/v1/246024.gif,Tata Technologies,https://www.naukri.com/tata-technologies-jobs-careers-1218,https://www.ambitionbox.com/reviews/tata-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,2033  Reviews,6-8 Yrs,Not disclosed,Pune,Experience -6 -8 Years . Responsibility -,Simulation,ISO,SOC,Circuit designing,Ethernet,thermal,Hardware,ORCAD,15 Days Ago
Design Engineer- HVAC,https://www.naukri.com/job-listings-design-engineer-hvac-tata-technologies-ltd-pune-1-to-3-years-150124501332,https://img.naukimg.com/logo_images/groups/v1/246024.gif,Tata Technologies,https://www.naukri.com/tata-technologies-jobs-careers-1218,https://www.ambitionbox.com/reviews/tata-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,2033  Reviews,1-3 Yrs,Not disclosed,Pune,"-Reporting to Delivery Manager/ Team Lead and creating Engineering Concept design, ma...",CATIA,PLM,DFS,Surface modeling,3D,Concept design,CAD,Cost reduction,15 Days Ago
Women on Career Break (Mechanical/ Automotive/ Production),https://www.naukri.com/job-listings-women-on-career-break-mechanical-automotive-production-tata-technologies-pune-maharashtra-3-to-8-years-130124006190,https://img.naukimg.com/logo_images/groups/v1/246024.gif,Tata Technologies,https://www.naukri.com/tata-technologies-jobs-careers-1218,https://www.ambitionbox.com/reviews/tata-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,2033  Reviews,3-8 Yrs,Not disclosed,"Hybrid - Pune, Maharashtra","We Tata Technologies always believed in the power of community, diverse culture and as...",UG,Catia,UG NX,Design Engineering,Creo,Design,Mechanical,Automotive,17 Days Ago
Looking For a Mechanical design engineer For Pune location.,https://www.naukri.com/job-listings-looking-for-a-mechanical-design-engineer-for-pune-location-hicool-electronic-industries-pune-maharashtra-2-to-5-years-111223003262,,Hicool Electronic Industries,https://www.naukri.com/hicool-electronic-industries-jobs-careers-838359,https://www.ambitionbox.com/reviews/hicool-electronic-industries-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,74  Reviews,2-5 Yrs,Not disclosed,"Pune, Maharashtra",Experience: :2-5 years Expertise in AUTOCAD and SolidWorks 2D and 3D design and draftin...,design,Mechanical Design,AutoCAD 2D,Solid Works,Solid,AutoCAD,2D,Mechanical,Just Now
Bid Engineer - Packinox,https://www.naukri.com/job-listings-bid-engineer-packinox-alfa-laval-india-ltd-pune-4-to-7-years-110124500065,https://img.naukimg.com/logo_images/groups/v1/391952.gif,Alfa Laval,https://www.naukri.com/alfa-laval-jobs-careers-84290,https://www.ambitionbox.com/reviews/alfa-laval-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,262  Reviews,4-7 Yrs,Not disclosed,Pune,. At least 3 years of professional experience in the field of quotation preparation or ...,Process optimization,French,Sales,Bidding,Pressure vessels,Project management,Heat exchangers,Petrochemical,19 Days Ago
Engineering Leader - Domestic Business,https://www.naukri.com/job-listings-engineering-leader-domestic-business-faurecia-pune-maharashtra-15-to-20-years-090124006889,https://img.naukimg.com/logo_images/groups/v1/527166.gif,Faurecia,https://www.naukri.com/faurecia-jobs-careers-38920,https://www.ambitionbox.com/reviews/faurecia-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,1135  Reviews,15-20 Yrs,Not disclosed,"Hybrid - Pune, Maharashtra","Coordinate with Domain teams like SW, HW Electronics, System, Mechanical, System Valida...",Infotainment,Leadership,Software,Automotive,Domestic,Engineering,Engineering Leadership,,22 Days Ago
Design Engineer,https://www.naukri.com/job-listings-design-engineer-electrodrive-powertrain-solutions-pune-maharashtra-3-to-7-years-030124005037,,Electrodrive Powertrain Solutions,https://www.naukri.com/electrodrive-powertrain-solutions-jobs-careers-5401376,https://www.ambitionbox.com/reviews/electra-ev-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,30  Reviews,3-7 Yrs,Not disclosed,"Pune, Maharashtra","Responsible for design of Sheetmetal & Plastic components, Drawing creation & BOM gener...",GD&TTolerance Stack,ECR ECN,DFMEA,Bill of Material,PLM Teamcenter,Stack,Bill Of Materials,ECR,2 Days Ago
Sr Design Engineer - Circuit Schematics,https://www.naukri.com/job-listings-sr-design-engineer-circuit-schematics-tata-technologies-ltd-pune-3-to-8-years-020124500142,https://img.naukimg.com/logo_images/groups/v1/246024.gif,Tata Technologies,https://www.naukri.com/tata-technologies-jobs-careers-1218,https://www.ambitionbox.com/reviews/tata-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,2033  Reviews,3-8 Yrs,Not disclosed,Pune,"Circuit Schematic generation and Simulation (i.e. sneak path, volt drop, short circui...",PLM,Simulation,Quality check,Analytical,Database,model development,Monitoring,Physical design,29 Days Ago
Regulatory Writer,https://www.naukri.com/job-listings-regulatory-writer-novartis-mumbai-maharashtra-hyderabad-8-to-13-years-220124002292,https://img.naukimg.com/logo_images/groups/v1/4613591.gif,Novartis,https://www.naukri.com/novartis-jobs-careers-5331,https://www.ambitionbox.com/reviews/novartis-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,1387  Reviews,8-13 Yrs,Not disclosed,"Hybrid - Mumbai, Maharashtra, Hyderabad",Preferred candidate profile  4 years medical writing experience or other relevant pharm...,Risk Management Plan,Clinical Study Report,Management,Regulatory,Reporting,Writing,Planning,Clinical,9 Days Ago
Design Engineer (Furniture Industry),https://www.naukri.com/job-listings-design-engineer-furniture-industry-national-display-mumbai-khopoli-maharashtra-mumbai-all-areas-4-to-8-years-250124007459,https://img.naukimg.com/logo_images/groups/v1/4194344.gif,National Display,https://www.naukri.com/national-display-jobs-careers-5038352,https://www.ambitionbox.com/reviews/national-designer-display-system-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,30  Reviews,4-8 Yrs,Not disclosed,"Mumbai, Khopoli, Maharashtra, Mumbai (All Areas)",Upgrade design & engineering methods required for the production Communicating with man...,New Product Development,Development Management,AutoCAD,Mechanical Design,Engineering Management,Sheet Metal Design,2D Modeling,Solid Works,6 Days Ago
IRT Validator,https://www.naukri.com/job-listings-irt-validator-medpace-clinical-research-india-thane-maharashtra-navi-mumbai-maharashtra-mumbai-all-areas-2-to-6-years-241123008476,,Medpace Clinical Research India,https://www.naukri.com/medpace-clinical-research-india-jobs-careers-123847269,https://www.ambitionbox.com/reviews/medpace-clinical-research-india-pvt-dot-ltd-dot-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,6  Reviews,2-6 Yrs,Not disclosed,"Thane, Maharashtra, Navi Mumbai, Maharashtra, Mumbai (All Areas)","Bachelors degree in Math, Computer Science, or related field required Review requiremen...",Clinical Research,validation tasks,project validation,validation packages,Clinical Trials,Validator,Data validation,Irt,9 Days Ago
Senior Lab Manager - Evonik Organic Chemistry Research Lab,https://www.naukri.com/job-listings-senior-lab-manager-evonik-organic-chemistry-research-lab-evonik-india-private-limited-mumbai-maharashtra-thane-maharashtra-10-to-20-years-230124006962,https://img.naukimg.com/logo_images/groups/v1/2736766.gif,Evonik India Private Limited,https://www.naukri.com/evonik-jobs-careers-431591,https://www.ambitionbox.com/reviews/evonik-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,62  Reviews,10-20 Yrs,Not disclosed,"Mumbai, Maharashtra, Thane, Maharashtra","People Management Capabilities: experience in leading and mentoring team, developing ca...",Organic Chemistry,Product Development,CRO,Synthesis,New Product Development,oleochemistry,Formulation,Formulation Development,8 Days Ago
Welder,https://www.naukri.com/job-listings-welder-institute-of-design-for-electrical-measuring-instruments-idemi-mumbai-suburban-maharashtra-5-to-7-years-230124005706,https://img.naukimg.com/logo_images/groups/v1/4744967.gif,Institute of Design for Electrical Measuring Instruments (IDEMI),https://www.naukri.com/institute-of-design-for-electrical-measuring-instruments-idemi-jobs-careers-5962260,https://www.ambitionbox.com/reviews/institute-design-electrical-measuring-instruments-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.2,4  Reviews,5-7 Yrs,Not disclosed,"Mumbai Suburban, Maharashtra",A set of self-attested photocopies of the certificates and mark sheets should also be d...,Pressure Vessels,piping industry,Welding,Vessels,Pressure,Piping,Press,,8 Days Ago
Manager - R & D,https://www.naukri.com/job-listings-manager-r-d-pon-pure-chemical-india-private-limited-mumbai-2-to-4-years-220124502397,https://img.naukimg.com/logo_images/groups/v1/4619439.gif,Pon Pure,https://www.naukri.com/pon-pure-jobs-careers-491443,https://www.ambitionbox.com/reviews/pon-pure-chemical-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,271  Reviews,2-4 Yrs,Not disclosed,Mumbai,1. Perform chemical analysis and physical property testing of materials and products. ...,Chemical analysis,Research,Testing,R,Management,R,Chemical,Software testing,8 Days Ago
Officer - F&D,https://www.naukri.com/job-listings-officer-f-d-rusan-pharma-mumbai-maharashtra-2-to-4-years-220124005507,https://img.naukimg.com/logo_images/groups/v1/287554.gif,Rusan Pharma,https://www.naukri.com/rusan-pharma-jobs-careers-72830,https://www.ambitionbox.com/reviews/rusan-pharma-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,342  Reviews,2-4 Yrs,Not disclosed,"Mumbai, Maharashtra",Role & responsibilities - Should have worked on Regulated Markets- Technology Transfer ...,QAMS,SAP,Tech Transfer,Formulation Development,Technical analysis,F#,Development,Qam,8 Days Ago
Ndt Technician,https://www.naukri.com/job-listings-ndt-technician-industrial-x-ray-and-allied-radiographers-india-mumbai-maharashtra-0-to-4-years-200124004004,,Industrial X Ray And Allied Radiographers India,https://www.naukri.com/industrial-x-ray-and-allied-radiographers-india-jobs-careers-124061104,https://www.ambitionbox.com/reviews/ixar-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,100  Reviews,0-4 Yrs,Not disclosed,Remote,IXAR group is offering jobs in Non Destructive Testing (NDT field) for their Indian pro...,Non Destructive Testing,NDT Inspection,Ultrasonic Testing,Radiographic Testing,ASNT Level II,Magnetic Particle Testing,Penetrant Testing,Software testing,11 Days Ago
Assistant Manager/ Manager- Product Development,https://www.naukri.com/job-listings-assistant-manager-manager-product-development-sone-india-group-of-industries-mumbai-7-to-12-years-180124911262,,Victoria,https://www.naukri.com/victoria-jobs-careers-123597007,,,,7-12 Yrs,Not disclosed,Mumbai,The product development role closely works with the leadership team including the top m...,Product Development,New Product Development,Designing,features,NPD,Tissue paper,Paper Product,Product Specification,12 Days Ago
Associate Consultant- Research and Knowledge,https://www.naukri.com/job-listings-associate-consultant-research-and-knowledge-taru-leading-edge-pvt-ltd-mumbai-2-to-3-years-180124501515,,TARU Leading Edge Pvt. Ltd,https://www.naukri.com/taru-leading-edge-jobs-careers-941166,https://www.ambitionbox.com/reviews/taru-leading-edge-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.5,16  Reviews,2-3 Yrs,Not disclosed,Mumbai,Master s in urban / Environment/Development Studies or any other discipline relevant to...,Due diligence,Primary research,Nutrition,Analytical,Social media,Consulting,Conceptualization,SPSS,12 Days Ago
R&D Scientist - Organic Chemistry,https://www.naukri.com/job-listings-r-d-scientist-organic-chemistry-bioxera-pharma-private-limited-mumbai-goregaon-2-to-5-years-170124905618,,Bioxera Pharma,https://www.naukri.com/bioxera-pharma-jobs-careers-124064388,https://www.ambitionbox.com/reviews/bioxera-pharma-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,12  Reviews,2-5 Yrs,Not disclosed,"Mumbai, Goregaon",Candidate should be well versed with organic synthesis and performing chemical reaction...,R&D,chemical synthesis,R&D organic chemistry,API,pharmaceuticals ingredients,Stoichiometric Calculations,Pharmaceutical,Chemical,14 Days Ago
Research Scientist ??Chemical Analytical R&D,https://www.naukri.com/job-listings-research-scientist-chemical-analytical-r-d-bioxera-pharma-private-limited-mumbai-goregaon-1-to-3-years-170124905586,,Bioxera Pharma,https://www.naukri.com/bioxera-pharma-jobs-careers-124064388,https://www.ambitionbox.com/reviews/bioxera-pharma-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,12  Reviews,1-3 Yrs,Not disclosed,"Mumbai, Goregaon",Working with other departments to ensure successful product development. . 1-3 years of...,analytical chemistry,Analytical R&D,method development,Active pharmaceutical ingredients,Analytical chemist,Chemistry,R Analytics,Research,14 Days Ago
Scientist,https://www.naukri.com/job-listings-scientist-godrej-properties-limited-mumbai-3-to-6-years-160124502133,,Godrej Properties Limited,https://www.naukri.com/godrej-properties-jobs-careers-3278956,https://www.ambitionbox.com/reviews/godrej-properties-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,869  Reviews,3-6 Yrs,Not disclosed,Mumbai,"M Pharm in Pharm Chemistry / Pharmaceutics, MSc Organic Chemistry / Pharmaceutical Chem...",Organic chemistry,Interpersonal skills,Pharmaceutics,Chemical,Chemical engineering,Pharma,Analytical,Pharmacy,14 Days Ago
Manager - R&D F&B,https://www.naukri.com/job-listings-manager-r-d-f-b-godrej-properties-limited-mumbai-10-to-13-years-160124500576,,Godrej Properties Limited,https://www.naukri.com/godrej-properties-jobs-careers-3278956,https://www.ambitionbox.com/reviews/godrej-properties-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,869  Reviews,10-13 Yrs,Not disclosed,Mumbai,. Qualification: Masters or PhD in Foods Technology / Surfactant Sciences / Organic che...,Organic chemistry,Manufacturing process,Energy conservation,Analytical,Pharma,Manager Technology,Customer complaints,Troubleshooting,15 Days Ago
Manager - R&D,https://www.naukri.com/job-listings-manager-r-d-godrej-properties-limited-mumbai-4-to-7-years-160124500575,,Godrej Properties Limited,https://www.naukri.com/godrej-properties-jobs-careers-3278956,https://www.ambitionbox.com/reviews/godrej-properties-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,869  Reviews,4-7 Yrs,Not disclosed,Mumbai,Support production and QA / QC in case of troubleshooting and resolve customer complain...,Pilot,Chemical,Networking,Energy conservation,Manufacturing process,qaqc,Manager Technology,Customer complaints,15 Days Ago
Manager - R&D,https://www.naukri.com/job-listings-manager-r-d-godrej-properties-limited-mumbai-10-to-15-years-160124500574,,Godrej Properties Limited,https://www.naukri.com/godrej-properties-jobs-careers-3278956,https://www.ambitionbox.com/reviews/godrej-properties-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,869  Reviews,10-15 Yrs,Not disclosed,Mumbai,. Qualification: Masters or PhD in Paints and Surface Coating Technology /Surfactant Sc...,Organic chemistry,Manufacturing process,Energy conservation,Analytical,Pharma,qaqc,Manager Technology,Customer complaints,15 Days Ago
Manager - R&D,https://www.naukri.com/job-listings-manager-r-d-godrej-properties-limited-mumbai-4-to-8-years-160124500573,,Godrej Properties Limited,https://www.naukri.com/godrej-properties-jobs-careers-3278956,https://www.ambitionbox.com/reviews/godrej-properties-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,869  Reviews,4-8 Yrs,Not disclosed,Mumbai,The job shall include mainly the evaluation of our ingredient s portfolio with respect ...,Chemical,Energy conservation,Manufacturing process,Pharma,Analytical,Product portfolio,Research,Petroleum,15 Days Ago
Mechanical Production Coordinator,https://www.naukri.com/job-listings-mechanical-production-coordinator-ea-metalwork-engineering-india-chennai-delhi-ncr-mumbai-all-areas-4-to-7-years-160124006339,,EA Metalwork Engineering India,https://www.naukri.com/ea-metalwork-engineering-india-jobs-careers-124008946,,,,4-7 Yrs,6-7.5 Lacs PA,"Hybrid - Chennai, Delhi / NCR, Mumbai (All Areas)",Proficient in Microsoft Office Suite Not less than 5 years experience in mechanical eng...,Mechanical Engineering,Technical Documentation,Coordination,Solid Modeling,AutoCAD,Tool Design,Mechanical Design,Tool Room Operations,15 Days Ago
Trainee - Data Research,https://www.naukri.com/job-listings-trainee-data-research-forbes-advisor-mumbai-0-to-1-years-120124501370,https://img.naukimg.com/logo_images/groups/v1/6566397.gif,Forbes Advisor,https://www.naukri.com/forbes-advisor-jobs-careers-123741759,https://www.ambitionbox.com/reviews/forbes-advisor-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.5,7  Reviews,0-1 Yrs,Not disclosed,Mumbai,Conduct market research on product and services which will inform our editorial sele...,Data analysis,Excel,Data research,Market research,Research,Quality Review,Troubleshooting,Gaming,18 Days Ago
Graduate Engineer Trainee,https://www.naukri.com/job-listings-graduate-engineer-trainee-best-engineering-aids-consultancies-beacon-mumbai-mumbai-all-areas-0-to-2-years-110124005850,https://img.naukimg.com/logo_images/groups/v1/4583865.gif,Best Engineering Aids & Consultancies (BEACON),https://www.naukri.com/best-engineering-aids-consultancies-beacon-jobs-careers-64106,https://www.ambitionbox.com/reviews/best-engineering-aids-and-consultancies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,46  Reviews,0-2 Yrs,Not disclosed,"Mumbai, Mumbai (All Areas)",Graduates or postgraduates in Mechanical / Industrial / Production EngineeringDomain ex...,solid works,Training,technical support,Solid Edge,cad cam,technical analysis,Application Engineering,Mechanical Engineering,20 Days Ago
Urgent Requirement For Research Analyst @Ghansoli,https://www.naukri.com/job-listings-urgent-requirement-for-research-analyst-ghansoli-smart-byte-media-navi-mumbai-maharashtra-0-to-3-years-100124010871,,Smart Byte Media,https://www.naukri.com/smart-byte-media-jobs-careers-123851203,,,,0-3 Yrs,2.5-6 Lacs PA,"Navi Mumbai, Maharashtra",Fixed shift Timings + Five days working Experience: 0 to 3 Years (Freshers with NISM ce...,NISM,Financial Research,Stock Market,Equity Research,Research Analyst,Stock Broking,Investment Research,Research Analysis,20 Days Ago
SAS Programmer,https://www.naukri.com/job-listings-sas-programmer-medpace-clinical-research-india-navi-mumbai-maharashtra-1-to-6-years-041223005529,,Medpace Clinical Research India,https://www.naukri.com/medpace-clinical-research-india-jobs-careers-123847269,https://www.ambitionbox.com/reviews/medpace-clinical-research-india-pvt-dot-ltd-dot-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,6  Reviews,1-6 Yrs,Not disclosed,"Navi Mumbai, Maharashtra","Bachelor / Masters Degree in math, Statistics, health informatics, data science, comput...",Clinical SAS Programming,Programming,Clinical SAS,SAS,Program,SAS Programming,Clinical,,9 Days Ago
Fixed Income and Credit Research Analyst,https://www.naukri.com/job-listings-fixed-income-and-credit-research-analyst-iperitus-solutions-services-private-limited-mumbai-suburban-maharashtra-0-to-2-years-030124004907,,IPeritus Solutions & Services Private Limited,https://www.naukri.com/i-peritus-solutions-services-jobs-careers-187870,https://www.ambitionbox.com/reviews/i-peritus-solutions-and-amp-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,2.1,2  Reviews,0-2 Yrs,Not disclosed,"Mumbai Suburban, Maharashtra",Speedy Scholar: Proficient in producing top-tier research notes and models within tight...,Bond Research,Asset Backed Securities,Credit Pricing,Credit Risk Modelling,Credit Research,Cashflow Models,Risk,Credit analysis,28 Days Ago
Static Equipment Design Engineer,https://www.naukri.com/job-listings-static-equipment-design-engineer-ak-celik-boru-hyderabad-ahmedabad-bengaluru-4-to-9-years-030124006169,,Ak Celik Boru,https://www.naukri.com/ak-celik-boru-jobs-careers-124013758,,,,4-9 Yrs,6-7 Lacs PA,"Hyderabad, Ahmedabad, Bengaluru","Mechanical Engineer having experience in basic and detail design of static Equipments,...",AutoCAD,Design & Detailed Engineering of Boiler & Pressure vessel,ASME Sections,B31,TEMA,P&ID,B16,Storage Tanks,28 Days Ago
Marketing Research Analyst,https://www.naukri.com/job-listings-marketing-research-analyst-nk-realtors-hyderabad-bengaluru-3-to-5-years-190124007151,https://img.naukimg.com/logo_images/groups/v1/4820227.gif,NK Realtors,https://www.naukri.com/nk-realtors-jobs-careers-97847,https://www.ambitionbox.com/reviews/nk-realtors-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.5,111  Reviews,3-5 Yrs,Not disclosed,"Hyderabad, Bengaluru",Experience in working as a Research Analyst/ Proficiency in Data Analysis and presentin...,Research Analysis,Marketing Research,Business Research,Market Forecasting,Power Bi,Analytical Skills,Swot Analysis,leverage data,12 Days Ago
"Full Stack Development - Architects, Senior Developers",https://www.naukri.com/job-listings-full-stack-development-architects-senior-developers-bigboon-technologies-hyderabad-telangana-chennai-tamil-nadu-bengaluru-karnataka-6-to-11-years-170124008394,,Bigboon Technologies,https://www.naukri.com/bigboon-technologies-jobs-careers-123545375,https://www.ambitionbox.com/reviews/bigstack-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.5,2  Reviews,6-11 Yrs,Not disclosed,"Hyderabad, Telangana, Chennai, Tamil Nadu, Bengaluru, Karnataka","4-20 yrs with Any Full stack thorough knowledge. Any Front end, back end, database, clo...",Mern Stack,Mean Full Stack,Ui/Ux,Java,Azure Stack,Big Data Analytics,AI/ ML Algorithms,Net Mvc,14 Days Ago
BIM/Revit Designer,https://www.naukri.com/job-listings-bim-revit-designer-accord-synergy-limited-noida-uttar-pradesh-chennai-tamil-nadu-bengaluru-karnataka-3-to-8-years-130124006068,https://img.naukimg.com/logo_images/groups/v1/1933824.gif,Accord Synergy Limited,https://www.naukri.com/accord-synergy-jobs-careers-1793212,https://www.ambitionbox.com/reviews/accord-synergy-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,188  Reviews,3-8 Yrs,3.5-8 Lacs PA,"Noida, Uttar Pradesh, Chennai, Tamil Nadu, Bengaluru, Karnataka",We have openings for BIM/Revit Designer in Noida and Bengaluru in EGIJob Summary :The ...,REVIT Architecture,Revit Design,Templates for Engineering documents,BIM modelling,Radio site engineering documents,BIM Plan,BIM project execution,REVIT,17 Days Ago
Water design engineer,https://www.naukri.com/job-listings-water-design-engineer-smec-bhopal-madhya-pradesh-bangalore-rural-karnataka-5-to-10-years-120124006972,https://img.naukimg.com/logo_images/groups/v1/706874.gif,Smec,https://www.naukri.com/smec-jobs-careers-91308,https://www.ambitionbox.com/reviews/smec-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,303  Reviews,5-10 Yrs,Not disclosed,"Bhopal, Madhya Pradesh, Bangalore Rural, Karnataka",Graduation in Civil Engineering or Post Graduation in StructuresShould have minimum 5 y...,Design,Water Supply,Structure Design,Water Treatment,Supply,Water,,,19 Days Ago
Primary Design  Engineer -  Substations,https://www.naukri.com/job-listings-primary-design-engineer-substations-client-of-tie-ups-hyderabad-chennai-bengaluru-8-to-13-years-080124001403,,client  of  Tie-ups,https://www.naukri.com/tie-ups-jobs-careers-8009,,,,8-13 Yrs,Not disclosed,"Hyderabad, Chennai, Bengaluru",Preferred candidate profile Must -BTECH- BSC EQUIVALENT DEGREE IN ELECTRICAL AND ELECTR...,single line diagram,substation design,power distribution,BOQ,Electronic Circuit Design,Electromechanical,High Voltage,short circuit forces,23 Days Ago
"Senior Manager - NPD, Light Commercials",https://www.naukri.com/job-listings-senior-manager-npd-light-commercials-rellio-services-new-delhi-gurgaon-gurugram-jaipur-10-to-15-years-310124501463,,Rellio Services,https://www.naukri.com/rellio-services-jobs-careers-124038652,,,,10-15 Yrs,Not disclosed,"New Delhi, Gurgaon/Gurugram, Jaipur","Good Understanding of EU requirements such as CE, LVD, energy grade, and North America ...",HVAC,Simulation,Analytical,Reliability testing,Conceptualization,System design,Risk management,Refrigeration,Just Now
Walk-In Interview For Exe / Sr. Exe - Peptide R&D & Peptide production,https://www.naukri.com/job-listings-walk-in-interview-for-exe-sr-exe-peptide-r-d-peptide-production-msn-group-hyderabad-telangana-2-to-7-years-310124006221,https://img.naukimg.com/logo_images/groups/v1/1080964.gif,MSN Group,https://www.naukri.com/msn-group-jobs-careers-363059,https://www.ambitionbox.com/reviews/msn-laboratories-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,1644  Reviews,2-7 Yrs,3-8 Lacs PA,"Hyderabad, Telangana",Good communication skills,Peptides,Peptide Synthesis,Peptide research,Research,Interviewing,R,Production,SR,Few Hours Ago
