title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Associate Graphic Designer,https://www.naukri.com/job-listings-associate-graphic-designer-gartner-gurgaon-gurugram-0-to-3-years-290124502053,https://img.naukimg.com/logo_images/groups/v1/4656351.gif,Gartner,https://www.naukri.com/gartner-jobs-careers-82369,https://www.ambitionbox.com/reviews/gartner-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,416  Reviews,0-3 Yrs,Not disclosed,Gurgaon/Gurugram,Independent and thought partner . What You ll Need . College degree in a graphic design...,Graphic designing,Usage,Illustrator,adobe creative suite,Illustration,Project management,data visualization,Risk management,1 Day Ago
Bim Revit Architect,https://www.naukri.com/job-listings-bim-revit-architect-vyom-new-delhi-delhi-delhi-ncr-1-to-6-years-280723005014,https://img.naukimg.com/logo_images/groups/v1/92862.gif,Vyom,https://www.naukri.com/vyom-jobs-careers-121556,https://www.ambitionbox.com/reviews/vyom-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,29  Reviews,1-6 Yrs,Not disclosed,"New Delhi, Delhi, Delhi / NCR","Proficiency in AutoCAD, Sketch up and MS Office SuiteRevit / BIM Software knowledge sho...",REVIT Architecture,Bim,revit,3d modeling,drafting,design,drawing,sketchup,15 Days Ago
Lead UX/UI Designer,https://www.naukri.com/job-listings-lead-ux-ui-designer-kronos-solutions-india-pvt-ltd-noida-3-to-7-years-280124901371,https://img.naukimg.com/logo_images/groups/v1/54066.gif,UKG,https://www.naukri.com/ukg-jobs-careers-156236,https://www.ambitionbox.com/reviews/ultimate-kronos-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,429  Reviews,3-7 Yrs,Not disclosed,Noida,DescriptionUKG is looking for an experienced and passionate User Experience Designer th...,UX/UI  Designing,user experience design,graphic designing,adobe creative suite,prototyping,user interface designing,figma,posters,2 Days Ago
Interior Designer,https://www.naukri.com/job-listings-interior-designer-designs-by-sonam-and-neha-indore-madhya-pradesh-1-to-5-years-270124001791,,Designs By Sonam And Neha,https://www.naukri.com/designs-by-sonam-and-neha-jobs-careers-124075306,,,,1-5 Yrs,Not disclosed,"Indore, Madhya Pradesh",This is a full-time on-site role for an Interior Designer. You will be responsible for ...,AutoCAD,Sketchup,Photoshop,Design,Interiors,Interior designing,,,4 Days Ago
Jewellery Designer,https://www.naukri.com/job-listings-jewellery-designer-aragya-jewellers-private-limited-new-delhi-delhi-1-to-3-years-250124908290,,Aragya Jewellers Private limited,https://www.naukri.com/raghuram-jewellers-jobs-careers-124070330,,,,1-3 Yrs,Not disclosed,"New Delhi, Delhi","Role & responsibilities :Creating sketches of new designs or concepts for rings, neckla...",Jewellery,Jewellery Designer,Gems,Jewelry,Jewelery Designer,Design,,,6 Days Ago
Department Manager - Apparel (Karnataka),https://www.naukri.com/job-listings-department-manager-apparel-karnataka-reliance-retail-hubli-karnataka-north-karnataka-gulbarga-3-to-8-years-240124010110,https://img.naukimg.com/logo_images/groups/v1/214440.gif,Reliance Retail,https://www.naukri.com/reliance-retail-jobs-careers-6283142,https://www.ambitionbox.com/reviews/reliance-retail-limited-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,18662  Reviews,3-8 Yrs,Not disclosed,"Hubli, Karnataka, North Karnataka, gulbarga",Excellent English and Local Language communication skills . Good Rapport Skills for eng...,Apparel,Fashion,Womens Wear,Fashion Retail,mens wear,Kids Wear,Fashion Styling,Apparel Merchandising,6 Days Ago
MEP Coordinator,https://www.naukri.com/job-listings-mep-coordinator-space-matrix-design-consultants-gurugram-haryana-delhi-ncr-4-to-9-years-240124004576,https://img.naukimg.com/logo_images/groups/v1/4043268.gif,Space Matrix Design Consultants,https://www.naukri.com/space-matrix-design-consultants-jobs-careers-184366,https://www.ambitionbox.com/reviews/space-matrix-design-consultants-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,98  Reviews,4-9 Yrs,Not disclosed,"Gurugram, Haryana, Delhi / NCR",You have a Diploma / Bachelors degree in Electrical Engineering  You have minimum 4 yea...,MEP Coordination,MEP,MEP Design,Plumbing Design,Hvac Design,Electrical Design,Coordination,HVAC,7 Days Ago
Servicenow Tools Administration-Application Designer,https://www.naukri.com/job-listings-servicenow-tools-administration-application-designer-accenture-solutions-pvt-ltd-kolkata-2-to-5-years-230124911643,https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,45798  Reviews,2-5 Yrs,Not disclosed,Kolkata,Project Role :Application Designer Project Role Description :Assist in defining require...,Javascript,servicenow,application design,administration,Servicenow Tool,Application,Tools,Design,7 Days Ago
User Experience Designer,https://www.naukri.com/job-listings-user-experience-designer-ibm-india-pvt-limited-ahmedabad-3-to-5-years-230124909816,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,3-5 Yrs,Not disclosed,Ahmedabad,IntroductionThomas J. Watson said it best: Good design is good business. Visualization ...,Project management,Interaction design,Agile,Adobe,Usability testing,Tool design,Project,Design,7 Days Ago
UX Designer,https://www.naukri.com/job-listings-ux-designer-ibm-india-pvt-limited-kochi-cochin-2-to-5-years-230124906740,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,2-5 Yrs,Not disclosed,Kochi/Cochin,Required Technical and Professional Expertise . 2 to 5 year experience designing human ...,B2B,Architecture,Research,Operations,blockchain,figma,design principles,user experience,8 Days Ago
UX Designer,https://www.naukri.com/job-listings-ux-designer-ibm-india-pvt-limited-ahmedabad-5-to-8-years-230124906715,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,5-8 Yrs,Not disclosed,Ahmedabad,Your Role and ResponsibilitiesWe are looking for a talented designer to collaborate in ...,Software design,User interface designing,Agile,Workflow,Adobe,Interaction design,Usability testing,Operations,8 Days Ago
Communication Designer,https://www.naukri.com/job-listings-communication-designer-razorpay-bangalore-bengaluru-1-to-2-years-230124500918,https://img.naukimg.com/logo_images/groups/v1/4622851.gif,Razorpay,https://www.naukri.com/razorpay-jobs-careers-2156260,https://www.ambitionbox.com/reviews/razorpay-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,377  Reviews,1-2 Yrs,Not disclosed,Bangalore/Bengaluru,. Understanding customer needs and requirements for physical products such as corporate...,Loans,Digital media,Product engineering,Publishing,Digital design,Product design,Corporate credit,Management,7 Days Ago
Senior UI/UX Designer,https://www.naukri.com/job-listings-senior-ui-ux-designer-m-s-sort-string-solutions-llp-lucknow-uttar-pradesh-3-to-8-years-230124012088,,M/s Sort String Solutions Llp,https://www.naukri.com/m-s-sort-string-solutions-jobs-careers-5856092,https://www.ambitionbox.com/reviews/sort-string-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,7  Reviews,,4-9 Lacs PA,,Sort String Solutions is a dynamic and innovative IT company that is passionate about d...,Figma,Aftereffects,Adobe Xd,Illustrator,Photoshop,Sketching,Illustration,UX,7 Days Ago
User Experience Designer,https://www.naukri.com/job-listings-user-experience-designer-ibm-india-pvt-limited-ahmedabad-3-to-6-years-220124903393,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,3-6 Yrs,Not disclosed,Ahmedabad,Required Technical and Professional Expertise Portfolio of previous work must be presen...,User interface designing,Interaction design,Agile,Adobe,Project management,InVision,Usability testing,User experience design,9 Days Ago
Product Design Manager,https://www.naukri.com/job-listings-product-design-manager-innovaccer-noida-2-to-6-years-220124502797,https://img.naukimg.com/logo_images/groups/v1/601264.gif,Innovaccer,https://www.naukri.com/innovaccer-jobs-careers-994784,https://www.ambitionbox.com/reviews/innovaccer-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.3,263  Reviews,2-6 Yrs,Not disclosed,Noida,Preferred Skills  8+ years of industry experience in software product designExperience ...,Health insurance,Root cause analysis,Team management,Skill development,Performance management,Healthcare,Product design,Subject Matter Expert,8 Days Ago
Web Designer,https://www.naukri.com/job-listings-web-designer-om-shanti-infotech-ahmedabad-1-to-2-years-220124501667,,OM Shanti Infotech,https://www.naukri.com/om-shanti-infotech-jobs-careers-2034794,,,,1-2 Yrs,Not disclosed,Ahmedabad,Major Key Skill Required: .  . Should be good in Quality . Should be creativeExperience...,Graphics,Macromedia Flash MX,Web development,Javascript,CMS,Corel Draw,XHTML,HTML,8 Days Ago
Colour Consultant,https://www.naukri.com/job-listings-colour-consultant-teamlease-services-limited-ahmedabad-jaipur-rajasthan-1-to-4-years-220124006498,,Teamlease Services Limited,https://www.naukri.com/teamlease-services-jobs-careers-4553068,https://www.ambitionbox.com/reviews/team-lease-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,2752  Reviews,1-4 Yrs,1.5-3 Lacs PA,"Ahmedabad, Jaipur, Rajasthan",Candidate must hold a Design Degree or Diploma - preferably Interior Design from a repu...,Sales And Marketing,Sales Management,Interior Designing,Management,Interiors,Marketing,Sales,Consulting,8 Days Ago
Sr. Graphic Designer,https://www.naukri.com/job-listings-sr-graphic-designer-rebin-infotech-kolkata-5-to-7-years-210124903113,,Rebin Infotech,https://www.naukri.com/rebin-infotech-jobs-careers-4317584,https://www.ambitionbox.com/reviews/rebin-infotech-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.9,6  Reviews,5-7 Yrs,Not disclosed,Kolkata,"Qualifications and Skills: Bachelors degree in Graphic Design, Visual Communication, or...",Photoshop,Adobe Photoshop,Senior Graphic Designer,InDesign,Illustrator,Senior Creative Designer,Canva,AdobeAfter Effects,9 Days Ago
IXL Application Design Engineer,https://www.naukri.com/job-listings-ixl-application-design-engineer-alstom-transport-india-ltd-gurgaon-gurugram-4-to-8-years-210124901115,https://img.naukimg.com/logo_images/groups/v1/4579521.gif,Alstom Transportation,https://www.naukri.com/alstom-transportation-jobs-careers-6912,https://www.ambitionbox.com/reviews/alstom-transportation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,2135  Reviews,4-8 Yrs,Not disclosed,Gurgaon/Gurugram,"Purpose of the JobFor the assigned project, verify safety related specific application ...",IXL Application,Unix,Change management,Linux,Configuration management,Agile,System design,Design engineering,10 Days Ago
Full Stack Developer  - Hiring Freshers only,https://www.naukri.com/job-listings-full-stack-developer-hiring-freshers-only-calibre-infotech-karur-tamil-nadu-salem-tamil-nadu-coimbatore-tamil-nadu-0-to-0-years-210124001905,https://img.naukimg.com/logo_images/groups/v1/2201048.gif,Calibre Infotech,https://www.naukri.com/calibre-infotech-jobs-careers-5589124,,,,0-0 Yrs,5.5-8.5 Lacs PA,"Karur, Tamil Nadu, Salem, Tamil Nadu, Coimbatore, Tamil Nadu",Develop and maintain front end & backend services using angular & Node.js. Implement sc...,Fresher,Development,Stack,Full Stack,Hiring,,,,10 Days Ago
Senior UX Designer,https://www.naukri.com/job-listings-senior-ux-designer-ibm-india-pvt-limited-kochi-cochin-4-to-6-years-200124904905,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,4-6 Yrs,Not disclosed,Kochi/Cochin,Your Role and ResponsibilitiesIBM Automation is seeking an experienced User Experience ...,HTML,UX Design,CSS,Figma,Adobe Creative Cloud,Sketch,Sketching,Design,11 Days Ago
Principal Designer,https://www.naukri.com/job-listings-principal-designer-kbr-chennai-8-to-14-years-190124501644,https://img.naukimg.com/logo_images/groups/v1/1486626.gif,Kellogg Brown & Root (KBR),https://www.naukri.com/kellogg-brown-root-kbr-jobs-careers-1776356,https://www.ambitionbox.com/reviews/kellogg-brown-and-root-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,292  Reviews,8-14 Yrs,Not disclosed,Chennai,KBR is looking for Principal Designer to join our dynamic team and embark on a reward...,Construction,Compliance,Risk assessment,Hazard identification,Principal,Project design,Assessment,Design,11 Days Ago
Visual Designer - Ealy Professional,https://www.naukri.com/job-listings-visual-designer-ealy-professional-ibm-india-pvt-limited-kochi-cochin-3-to-7-years-180124910751,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,3-7 Yrs,Not disclosed,Kochi/Cochin,"Exposure To: . Design processes / tools/methods, web development and related skills, do...",Automation,Web development,Agile,HTML,Troubleshooting,Figma,Adobe Creative Cloud,Interaction design,12 Days Ago
UX Designer,https://www.naukri.com/job-listings-ux-designer-ford-global-business-services-chennai-6-to-9-years-180124500822,https://img.naukimg.com/logo_images/groups/v1/247012.gif,Ford,https://www.naukri.com/ford-jobs-careers-19589,https://www.ambitionbox.com/reviews/ford-motor-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,2736  Reviews,6-9 Yrs,Not disclosed,Chennai,2+ year of experience with leading and coaching UX designers (directly or indirectly) b...,Software design,Concept design,Sociology,Focus,Interaction design,Project planning,User experience design,Automotive,12 Days Ago
Senior Product Designer,https://www.naukri.com/job-listings-senior-product-designer-hike-new-delhi-3-to-8-years-170124501350,https://img.naukimg.com/logo_images/groups/v1/4599467.gif,Hike,https://www.naukri.com/hike-jobs-careers-1792900,https://www.ambitionbox.com/reviews/hike-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,47  Reviews,3-8 Yrs,Not disclosed,New Delhi,. 3+ years of hands-on experience crafting visual experiences for customer-facing appli...,Web technologies,User interface designing,Data research,Interaction design,Advocate,Product design,Research,Management,13 Days Ago
DGM/AGM - Architect,https://www.naukri.com/job-listings-dgm-agm-architect-adani-group-ahmedabad-18-to-23-years-170124005584,https://www.naukri.com/hotjobs/images/v3/adani2.gif,Adani Group,https://www.naukri.com/adani-group-jobs-careers-8474,https://www.ambitionbox.com/reviews/adani-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,1038  Reviews,18-23 Yrs,30-40 Lacs PA,Ahmedabad,"Purpose :  As a talented DGM Architect at City Side Development, Adani Airport Holdings...",Design review,Architectural Design,Design Development,Design Engineering,Budget Management,Design Management,Agm,Management,14 Days Ago
Senior Landscape Architect,https://www.naukri.com/job-listings-senior-landscape-architect-systra-mva-consulting-india-private-limited-faridabad-5-to-10-years-160124500723,https://img.naukimg.com/logo_images/groups/v1/4632463.gif,SYSTRA,https://www.naukri.com/systra-jobs-careers-5952,https://www.ambitionbox.com/reviews/systra-consulting-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,350  Reviews,5-10 Yrs,Not disclosed,Faridabad,". Bachelors degree in landscape architecture, with 5-10 years experience . In addition,...",GIS,Landscape Architect,Analytical,CAD,REVIT,Budgeting,Geographical information system,international clients,15 Days Ago
Landscape Architect,https://www.naukri.com/job-listings-landscape-architect-atkins-realis-gurgaon-gurugram-6-to-10-years-160124500341,,Atkinsr?alis,https://www.naukri.com/atkinsr-alis-jobs-careers-124023562,https://www.ambitionbox.com/reviews/snc-lavalin-international-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.3,645  Reviews,6-10 Yrs,Not disclosed,Gurgaon/Gurugram,"Conceptual Design: Develop creative and innovative design concepts for outdoor spaces, ...",3D modeling,Environmental impact assessment,Construction,Landscape Architect,Urban planning,Project management,Master planning,Budgeting,15 Days Ago
Senior Architect,https://www.naukri.com/job-listings-senior-architect-atkins-realis-gurgaon-gurugram-5-to-10-years-160124500103,,Atkinsr?alis,https://www.naukri.com/atkinsr-alis-jobs-careers-124023562,https://www.ambitionbox.com/reviews/snc-lavalin-international-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.3,645  Reviews,5-10 Yrs,Not disclosed,Gurgaon/Gurugram,We are looking for   Senior Architect   to join our team. This role will be based at...,Usage,Construction,AutoCAD,Project administration,UPS,Microstation,REVIT,Autodesk,15 Days Ago
Graphic Designer,https://www.naukri.com/job-listings-graphic-designer-symphony-limited-ahmedabad-3-to-8-years-160124007590,https://www.naukri.com/hotjobs/images/v3/Symp_May22.gif,Symphony Limited,https://www.naukri.com/symphony-jobs-careers-12979,https://www.ambitionbox.com/reviews/symphony-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,208  Reviews,3-8 Yrs,Not disclosed,Ahmedabad,"Role & responsibilities  To collect technical data from Marketing, design and R & D fun...",Video Editing,Corel Draw,Illustrator,Premiere Pro,Graphic Designing,Photoshop,Corel,Graphics,14 Days Ago
Architectural Draughtsman,https://www.naukri.com/job-listings-architectural-draughtsman-wellwalled-plus-partners-kozhikode-kerala-1-to-6-years-160124003411,,Wellwalled Plus Partners,https://www.naukri.com/wellwalled-plus-partners-jobs-careers-124064976,,,,1-6 Yrs,"90,000-3 Lacs PA","Kozhikode, Kerala",should have knowledge in relevant software. and must have good commutation skill. They ...,Autocad Drafting,Sketchup,Working Drawings,Presentation Drawings,Approvals,Architectural Design,Detail Drawings,Detailing,15 Days Ago
Opening For Lighting Design Engineer,https://www.naukri.com/job-listings-opening-for-lighting-design-engineer-jaquar-group-bhopal-madhya-pradesh-3-to-8-years-150623005434,https://img.naukimg.com/logo_images/groups/v1/4604351.gif,Jaquar Group,https://www.naukri.com/jaquar-group-jobs-careers-112514,https://www.ambitionbox.com/reviews/jaquar-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,868  Reviews,3-8 Yrs,Not disclosed,"Bhopal, Madhya Pradesh","FUNCTIONAL REQUIREMENTS . Should be well versed with applications - street lighting, ho...",Dialux,CATIA,lighting design,Design,Lighting,,,,8 Days Ago
Colour Consultant,https://www.naukri.com/job-listings-colour-consultant-teamlease-services-limited-kanpur-uttar-pradesh-lucknow-uttar-pradesh-0-to-4-years-040124010044,,Teamlease Services Limited,https://www.naukri.com/teamlease-services-jobs-careers-4553068,https://www.ambitionbox.com/reviews/team-lease-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,2752  Reviews,0-4 Yrs,1.5-2.25 Lacs PA,"Kanpur, Uttar Pradesh, Lucknow, Uttar Pradesh",Candidate must hold a Design Degree or Diploma - preferably Interior Design from a repu...,Home Decor,Modular Kitchen,Colour Consultant,3Ds Max,Interior Designing,3D Studio Max,Modular,3D,26 Days Ago
UI / UX Designer,https://www.naukri.com/job-listings-ui-ux-designer-sohung-infotech-new-delhi-2-to-7-years-220124501738,,Sohung Infotech,https://www.naukri.com/sohung-infotech-jobs-careers-5348514,https://www.ambitionbox.com/reviews/sohung-infotech-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.4,2  Reviews,2-7 Yrs,Not disclosed,New Delhi,"Should have good working knowledge of Web Technologies like HTML5, CSS3, SASS, Javascri...",Graphics,jQuery,Web technologies,Coding,Illustrator,Javascript,HTML,Adobe,8 Days Ago
Fashion Designer,https://www.naukri.com/job-listings-fashion-designer-shahi-faridabad-haryana-0-to-5-years-050124004891,https://img.naukimg.com/logo_images/groups/v1/219216.gif,Shahi,https://www.naukri.com/shahi-jobs-careers-9364,https://www.ambitionbox.com/reviews/shahi-exports-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,1564  Reviews,0-5 Yrs,Not disclosed,"Faridabad, Haryana",Producing consistently excellent visual work by creative and innovative ideas . Should ...,Fashion Designing,Womens Wear,Design,Apparel,Fashion,Garments,,,26 Days Ago
Graphic Designer - Associate,https://www.naukri.com/job-listings-graphic-designer-associate-pricewaterhouse-coopers-private-limited-kolkata-hyderabad-secunderabad-gurgaon-gurugram-1-to-3-years-120124501200,https://img.naukri.com/logo_images/v3/1428182.gif,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-676499,https://www.ambitionbox.com/reviews/pwc-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,6844  Reviews,1-3 Yrs,Not disclosed,"Kolkata, Hyderabad/Secunderabad, Gurgaon/Gurugram",. Bachelors degree or equivalent / degree in multimedia or equivalent . Basic knowledge...,Graphic designing,Leadership development,Managed services,Illustrator,adobe creative suite,Microsoft applications,Photoshop,Risk management,18 Days Ago
BIM Modeller,https://www.naukri.com/job-listings-bim-modeller-arcadis-consulting-india-pvt-ltd-hyderabad-secunderabad-bangalore-bengaluru-5-to-8-years-240124501648,https://img.naukimg.com/logo_images/groups/v1/2016600.gif,Arcadis Consulting India Pvt. Ltd,https://www.naukri.com/arcadis-jobs-careers-457491,https://www.ambitionbox.com/reviews/arcadis-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.3,183  Reviews,5-8 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru","Responsibilities of this role include, but are not limited to:     Ensuring the pro...",Electrical design,AutoCAD,Analytical,Power distribution,Report writing,Waste water treatment,Bim,Consultancy,6 Days Ago
Video and Photo Editor,https://www.naukri.com/job-listings-video-and-photo-editor-scondesign-india-private-limited-hyderabad-secunderabad-bangalore-bengaluru-0-to-1-years-190124904784,,Scondesign India,https://www.naukri.com/scondesign-india-jobs-careers-5729334,https://www.ambitionbox.com/reviews/scon-design-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.3,8  Reviews,0-1 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru",The ideal candidate should have 6 months to 1 year of experience in editing videos and ...,photo editing,editing software,visual storytelling,video editing,Software,Editing,Visual,Video,12 Days Ago
Interior Designer,https://www.naukri.com/job-listings-interior-designer-livspace-com-hyderabad-secunderabad-2-to-7-years-230124500943,https://img.naukimg.com/logo_images/groups/v1/775108.gif,Livspace,https://www.naukri.com/livspace-jobs-careers-1821920,https://www.ambitionbox.com/reviews/livspace-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,967  Reviews,2-7 Yrs,Not disclosed,Hyderabad/Secunderabad,Graduation / relevant DiplomaMinimum Experience 5 years as an Interior DesignerLed and ...,Civil,Sales,AutoCAD,Technical design,Tool design,Customer experience,Interior designing,Powerpoint,7 Days Ago
Mechanical Draftsman (Pune/Mumbai),https://www.naukri.com/job-listings-mechanical-draftsman-pune-mumbai-vapco-engineers-pvt-ltd-navi-mumbai-maharashtra-pune-maharashtra-3-to-4-years-270124001421,,VAPCO Engineers Pvt Ltd,https://www.naukri.com/vapco-engineers-jobs-careers-1096276,https://www.ambitionbox.com/reviews/vapco-engineers-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,15  Reviews,3-4 Yrs,Not disclosed,"Navi Mumbai, Maharashtra, Pune, Maharashtra",He should be able to prepare General arrangement drawing manufacturing drawing & materi...,Manufacturing Drawings,Dryer,Mechanical Drawings,Draftsman Activities,Manufacturing,Mechanical Engg,Manufacturing UNIT,Mechanical,4 Days Ago
Creative Graphic Designer,https://www.naukri.com/job-listings-creative-graphic-designer-osumare-pune-0-to-3-years-310124500020,,Osumare,https://www.naukri.com/osumare-jobs-careers-3390132,https://www.ambitionbox.com/reviews/osumare-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.8,11  Reviews,0-3 Yrs,Not disclosed,Pune,"To be successful in this role, you should have in-depth knowledge of graphic design, st...",Graphics,Graphic designing,Image editing,Software design,Networking,Illustrator,Social media,Packaging,Just Now
Opening For Graphic Designer -Magarpatta Pune_Male candidates only,https://www.naukri.com/job-listings-opening-for-graphic-designer-magarpatta-pune-male-candidates-only-integrative-systems-pune-maharashtra-0-to-3-years-290124006565,,Integrative Systems,https://www.naukri.com/integrative-systems-jobs-careers-1130032,https://www.ambitionbox.com/reviews/integrative-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,31  Reviews,0-3 Yrs,2-3 Lacs PA,"Pune, Maharashtra",Should be flexible with rotational night shift.6 months contractual role. (will be conv...,Illustrator,Graphic Designer,Photoshop,Graphic designing,Design,Graphics,,,1 Day Ago
Graphic Designer,https://www.naukri.com/job-listings-graphic-designer-leifii-co-pune-maharashtra-0-to-4-years-290124001381,,Leifii.Co,https://www.naukri.com/leifii-co-jobs-careers-123781824,,,,0-4 Yrs,1.5-2.25 Lacs PA,"Pune, Maharashtra(Mangalwar Peth +5)","The ideal candidate should have a strong portfolio showcasing a variety of design work,...",Adobe Illustrator,Photoshop,Graphic Designing,Aftereffects,Leaflets,Banners,Business Cards,Corel Draw,2 Days Ago
Senior Interior Designer,https://www.naukri.com/job-listings-senior-interior-designer-archi-green-design-studio-karad-maharashtra-pune-3-to-6-years-250124006364,,Archi-green Design Studio,https://www.naukri.com/archi-green-design-studio-jobs-careers-2950760,https://www.ambitionbox.com/reviews/archi-green-design-studio-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,3  Reviews,3-6 Yrs,2.5-3.5 Lacs PA,"Karad, Maharashtra, Pune",Urgently Required for an Architectural Firm Senior Interior Designer Having Minimum 3 y...,Site Supervision,Sketchup,AutoCAD,Interior Designing,Supervision,Design,Site,Interiors,6 Days Ago
Ux Team Lead,https://www.naukri.com/job-listings-ux-team-lead-cybage-gandhinagar-gujarat-pune-maharashtra-10-to-20-years-240124010770,https://img.naukimg.com/logo_images/groups/v1/236044.gif,Cybage,https://www.naukri.com/cybage-jobs-careers-2065,https://www.ambitionbox.com/reviews/cybage-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,1631  Reviews,10-20 Yrs,14-20 Lacs PA,"Gandhinagar, Gujarat, Pune, Maharashtra",Continuously work to enhance user experience by identifying user goals and problems and...,UX,Figma,Wireframing,Adobe Xd,Adobe,Team,Xd,,6 Days Ago
Visual Designer Lead,https://www.naukri.com/job-listings-visual-designer-lead-cybage-gandhinagar-gujarat-pune-maharashtra-10-to-17-years-240124010590,https://img.naukimg.com/logo_images/groups/v1/236044.gif,Cybage,https://www.naukri.com/cybage-jobs-careers-2065,https://www.ambitionbox.com/reviews/cybage-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,1631  Reviews,10-17 Yrs,14-20 Lacs PA,"Gandhinagar, Gujarat, Pune, Maharashtra","Position: Visual Designer AnalystLocation: Pune, GandhinagarWork Mode: Hybrid Roles an...",Visual Design,Vis,Adobe photoshop,Figma,Adobe Xd,User Research,Visual,Xd,6 Days Ago
